zcta,downloadDate,population,fullyVaxxed,pctFullyVaxxed
46312,2021-09-23,28201,9568,0.339278748980533
46319,2021-09-23,17513,7926,0.452578084851253
46320,2021-09-23,13561,5101,0.376152201165106
46321,2021-09-23,22689,14168,0.624443562960025
46322,2021-09-23,22581,11983,0.530667375226961
46323,2021-09-23,22195,8803,0.396620860554179
46324,2021-09-23,21820,8617,0.394912923923006
46327,2021-09-23,11466,4193,0.365689865689866
46340,2021-09-23,742,476,0.641509433962264
46341,2021-09-23,10357,4460,0.430626629332818
46342,2021-09-23,30874,14425,0.467221610416532
46345,2021-09-23,170,88,0.517647058823529
46346,2021-09-23,1208,435,0.360099337748344
46347,2021-09-23,4833,1999,0.413614732050486
46348,2021-09-23,1031,433,0.419980601357905
46349,2021-09-23,3251,1019,0.313442017840664
46350,2021-09-23,42763,20150,0.471201739821809
46356,2021-09-23,17720,7926,0.447291196388262
46360,2021-09-23,43678,20786,0.475891753285407
46365,2021-09-23,755,411,0.544370860927152
46366,2021-09-23,5610,1946,0.346880570409982
46368,2021-09-23,38661,18384,0.475517963839528
46371,2021-09-23,3246,1557,0.479667282809612
46373,2021-09-23,16083,9262,0.575887583162345
46374,2021-09-23,873,374,0.428407789232532
46375,2021-09-23,23598,13233,0.560767861683194
46376,2021-09-23,243,115,0.473251028806584
46377,2021-09-23,332,125,0.376506024096386
46379,2021-09-23,81,0,0
46381,2021-09-23,176,76,0.431818181818182
46382,2021-09-23,1713,911,0.531815528312901
46383,2021-09-23,42245,21854,0.517315658657829
46385,2021-09-23,39398,22251,0.564774861668105
46390,2021-09-23,3327,1274,0.3829275623685
46391,2021-09-23,9528,4027,0.422649034424853
46392,2021-09-23,7734,2846,0.367985518489785
46393,2021-09-23,296,134,0.452702702702703
46394,2021-09-23,12319,5471,0.444110723272993
46402,2021-09-23,6295,1557,0.247339158061954
46403,2021-09-23,13435,4559,0.339337551172311
46404,2021-09-23,17894,5257,0.293785626466972
46405,2021-09-23,10855,4184,0.385444495624136
46406,2021-09-23,9042,2603,0.287878787878788
46407,2021-09-23,10905,3059,0.280513525905548
46408,2021-09-23,15526,5008,0.322555712997553
46409,2021-09-23,7205,2074,0.287855655794587
46410,2021-09-23,37813,17545,0.46399386454394
46501,2021-09-23,3613,1214,0.336008856905619
46502,2021-09-23,58,0,0
46504,2021-09-23,3735,1029,0.275502008032129
46506,2021-09-23,9700,3533,0.364226804123711
46507,2021-09-23,9434,3547,0.375980496078016
46508,2021-09-23,113,53,0.469026548672566
46510,2021-09-23,3924,909,0.231651376146789
46511,2021-09-23,4308,2289,0.531337047353761
46514,2021-09-23,41616,17866,0.429306036139946
46516,2021-09-23,31329,12632,0.403204698522136
46517,2021-09-23,26468,9193,0.347325071784797
46524,2021-09-23,2124,416,0.195856873822976
46526,2021-09-23,33117,14702,0.443941178246822
46528,2021-09-23,27001,9094,0.33680234065405
46530,2021-09-23,31843,19968,0.627076594541972
46531,2021-09-23,1579,425,0.269157694743509
46532,2021-09-23,1531,633,0.413455258001306
46534,2021-09-23,11686,3861,0.330395344857094
46536,2021-09-23,3209,1306,0.406980367715799
46537,2021-09-23,425,174,0.409411764705882
46538,2021-09-23,4169,1703,0.408491244902854
46539,2021-09-23,2802,661,0.235902926481085
46540,2021-09-23,11881,3084,0.259574109923407
46542,2021-09-23,4142,1280,0.30902945436987
46543,2021-09-23,3553,543,0.152828595553054
46544,2021-09-23,31988,14502,0.4533575090659
46545,2021-09-23,24685,12911,0.52303018027142
46550,2021-09-23,12624,2754,0.218155893536122
46552,2021-09-23,6907,3068,0.444187056609237
46553,2021-09-23,3240,980,0.302469135802469
46554,2021-09-23,4878,1835,0.376178761787618
46555,2021-09-23,2406,1040,0.432252701579385
46556,2021-09-23,7301,6153,0.842761265580058
46561,2021-09-23,13615,6363,0.467352185089974
46562,2021-09-23,5010,1513,0.301996007984032
46563,2021-09-23,23664,9579,0.404792089249493
46565,2021-09-23,8642,924,0.106919694515159
46567,2021-09-23,9162,3590,0.391835843702248
46570,2021-09-23,833,314,0.376950780312125
46571,2021-09-23,5682,527,0.092749032030975
46573,2021-09-23,3812,1218,0.319517313746065
46574,2021-09-23,9436,3011,0.319097075031793
46580,2021-09-23,22013,8906,0.404579112342707
46582,2021-09-23,13459,5662,0.420685043465339
46590,2021-09-23,4925,1865,0.378680203045685
46595,2021-09-23,133,0,0
46601,2021-09-23,5714,2557,0.447497374868743
46613,2021-09-23,11327,3805,0.335923015802949
46614,2021-09-23,31035,15588,0.502271628806187
46615,2021-09-23,13719,6899,0.502879218601939
46616,2021-09-23,5457,2850,0.522264980758659
46617,2021-09-23,9689,6764,0.69811126019197
46619,2021-09-23,21471,9010,0.419635787806809
46628,2021-09-23,26396,11896,0.450674344597666
46635,2021-09-23,6363,3667,0.576300487191576
46637,2021-09-23,16090,9422,0.585581106277191
46701,2021-09-23,8102,2774,0.342384596395952
46702,2021-09-23,2074,774,0.373191899710704
46703,2021-09-23,18264,7822,0.428274200613228
46704,2021-09-23,38,0,0
46705,2021-09-23,1682,521,0.309750297265161
46706,2021-09-23,18771,8307,0.442544350327633
46710,2021-09-23,4291,1716,0.399906781635982
46711,2021-09-23,8770,2065,0.235461801596351
46714,2021-09-23,14931,5600,0.375058602906704
46721,2021-09-23,5084,1445,0.284225019669552
46723,2021-09-23,7884,2881,0.365423642820903
46725,2021-09-23,23286,9850,0.423000944773684
46730,2021-09-23,1039,499,0.480269489894129
46731,2021-09-23,759,224,0.295125164690382
46732,2021-09-23,3244,851,0.26233045622688
46733,2021-09-23,18943,7231,0.381724119727604
46737,2021-09-23,7329,3054,0.416700777732296
46738,2021-09-23,8549,2722,0.318399812843607
46740,2021-09-23,3874,784,0.202374806401652
46741,2021-09-23,4553,961,0.211069624423457
46742,2021-09-23,3290,1406,0.427355623100304
46743,2021-09-23,2050,719,0.350731707317073
46745,2021-09-23,2146,859,0.400279589934762
46746,2021-09-23,4640,1188,0.256034482758621
46747,2021-09-23,2292,868,0.378708551483421
46748,2021-09-23,5021,3438,0.684724158534157
46750,2021-09-23,26499,10636,0.401373636741009
46755,2021-09-23,15097,5852,0.387626680797509
46759,2021-09-23,508,153,0.301181102362205
46760,2021-09-23,1381,454,0.328747284576394
46761,2021-09-23,12325,2892,0.234645030425963
46763,2021-09-23,1881,684,0.363636363636364
46764,2021-09-23,1385,454,0.327797833935018
46765,2021-09-23,5568,2583,0.463900862068966
46766,2021-09-23,737,160,0.217096336499322
46767,2021-09-23,8102,2614,0.322636386077512
46770,2021-09-23,3057,1087,0.355577363428198
46771,2021-09-23,72,0,0
46772,2021-09-23,3087,522,0.169096209912536
46773,2021-09-23,3392,1426,0.420400943396226
46774,2021-09-23,17221,7436,0.431798385691888
46776,2021-09-23,1715,544,0.317201166180758
46777,2021-09-23,6493,2666,0.410596026490066
46779,2021-09-23,2144,733,0.341884328358209
46781,2021-09-23,728,285,0.391483516483516
46783,2021-09-23,6651,3654,0.549391069012179
46784,2021-09-23,2159,895,0.414543770264011
46785,2021-09-23,1686,455,0.269869513641756
46786,2021-09-23,39,0,0
46787,2021-09-23,3865,1285,0.332470892626132
46788,2021-09-23,3723,1014,0.272360999194198
46791,2021-09-23,865,325,0.375722543352601
46792,2021-09-23,3756,1485,0.395367412140575
46793,2021-09-23,4874,1508,0.309396799343455
46794,2021-09-23,1709,432,0.252779403159743
46795,2021-09-23,6651,2078,0.312434220417982
46797,2021-09-23,3915,1231,0.314431673052363
46798,2021-09-23,1515,590,0.389438943894389
46799,2021-09-23,227,155,0.682819383259912
46802,2021-09-23,10584,4419,0.417517006802721
46803,2021-09-23,9425,2725,0.289124668435013
46804,2021-09-23,28587,16223,0.567495714835415
46805,2021-09-23,21704,9734,0.448488757832658
46806,2021-09-23,24711,8471,0.342802800372304
46807,2021-09-23,17538,7092,0.404379062606911
46808,2021-09-23,19831,8037,0.405274570117493
46809,2021-09-23,9212,3624,0.393399913156752
46814,2021-09-23,12649,10084,0.797217171317891
46815,2021-09-23,28242,13299,0.470894412577013
46816,2021-09-23,19055,8363,0.438887431120441
46818,2021-09-23,20852,10188,0.48858622674084
46819,2021-09-23,9657,3978,0.41192917054986
46825,2021-09-23,29507,14645,0.496322906428983
46835,2021-09-23,35658,17951,0.503421392113972
46845,2021-09-23,23066,15876,0.688285788606607
46901,2021-09-23,39383,14034,0.356346647030445
46902,2021-09-23,35778,15567,0.435099781988932
46910,2021-09-23,3376,1141,0.337973933649289
46911,2021-09-23,1483,389,0.262306136210384
46913,2021-09-23,1048,476,0.454198473282443
46914,2021-09-23,1729,1662,0.961249277038751
46915,2021-09-23,694,260,0.37463976945245
46917,2021-09-23,1781,589,0.3307130825379
46919,2021-09-23,2407,741,0.307852098047362
46920,2021-09-23,1103,378,0.342701722574796
46922,2021-09-23,31,0,0
46923,2021-09-23,8046,3131,0.389137459607258
46926,2021-09-23,1293,478,0.369682907965971
46928,2021-09-23,4265,1743,0.408675263774912
46929,2021-09-23,3088,1124,0.3639896373057
46930,2021-09-23,126,0,0
46931,2021-09-23,187,93,0.497326203208556
46932,2021-09-23,3057,1207,0.39483153418384
46933,2021-09-23,6126,2232,0.364348677766895
46936,2021-09-23,5857,2284,0.389960730749531
46938,2021-09-23,2928,932,0.318306010928962
46939,2021-09-23,1819,698,0.383727322704783
46940,2021-09-23,2658,876,0.329571106094808
46941,2021-09-23,970,342,0.352577319587629
46943,2021-09-23,225,50,0.222222222222222
46946,2021-09-23,34,0,0
46947,2021-09-23,27830,11297,0.405928853754941
46950,2021-09-23,566,219,0.386925795053004
46951,2021-09-23,1874,630,0.336179295624333
46952,2021-09-23,18625,7978,0.428348993288591
46953,2021-09-23,23333,6973,0.29884712638752
46957,2021-09-23,592,195,0.329391891891892
46958,2021-09-23,458,162,0.353711790393013
46959,2021-09-23,838,50,0.0596658711217184
46960,2021-09-23,1062,432,0.406779661016949
46961,2021-09-23,169,21,0.124260355029586
46962,2021-09-23,8844,3394,0.383763003165988
46967,2021-09-23,97,0,0
46968,2021-09-23,142,0,0
46970,2021-09-23,23499,7649,0.325503212902677
46974,2021-09-23,2079,479,0.23039923039923
46975,2021-09-23,14325,5086,0.355043630017452
46978,2021-09-23,2135,706,0.330679156908665
46979,2021-09-23,4940,2105,0.426113360323887
46982,2021-09-23,2660,759,0.285338345864662
46984,2021-09-23,188,111,0.590425531914894
46985,2021-09-23,1438,479,0.333101529902643
46986,2021-09-23,1683,705,0.418894830659537
46987,2021-09-23,884,393,0.444570135746606
46988,2021-09-23,967,210,0.217166494312306
46989,2021-09-23,4947,1660,0.335556903173641
46990,2021-09-23,741,237,0.319838056680162
46991,2021-09-23,1614,539,0.333952912019827
46992,2021-09-23,16260,5903,0.363038130381304
46994,2021-09-23,2815,872,0.309769094138544
46996,2021-09-23,6159,2896,0.470206202305569
46998,2021-09-23,226,29,0.128318584070796
47001,2021-09-23,10009,4128,0.412428814067339
47003,2021-09-23,890,349,0.392134831460674
47006,2021-09-23,11880,5826,0.49040404040404
47010,2021-09-23,220,108,0.490909090909091
47011,2021-09-23,788,284,0.360406091370558
47012,2021-09-23,9396,3766,0.400808854831843
47016,2021-09-23,796,340,0.42713567839196
47017,2021-09-23,481,203,0.422037422037422
47018,2021-09-23,4477,1580,0.352914898369444
47020,2021-09-23,1432,327,0.228351955307263
47022,2021-09-23,2980,1310,0.439597315436242
47023,2021-09-23,1665,507,0.304504504504505
47024,2021-09-23,3708,686,0.185005393743258
47025,2021-09-23,22794,10066,0.441607440554532
47030,2021-09-23,2038,444,0.217860647693817
47031,2021-09-23,5477,1861,0.339784553587731
47032,2021-09-23,3116,1235,0.396341463414634
47034,2021-09-23,135,63,0.466666666666667
47035,2021-09-23,246,79,0.321138211382114
47036,2021-09-23,882,582,0.659863945578231
47037,2021-09-23,4553,1388,0.304853942455524
47038,2021-09-23,1716,346,0.201631701631702
47040,2021-09-23,5103,2252,0.441309033901627
47041,2021-09-23,6626,2135,0.3222155146393
47042,2021-09-23,4089,1528,0.373685497676694
47043,2021-09-23,5212,1867,0.358211818879509
47060,2021-09-23,5942,2771,0.46634129922585
47102,2021-09-23,6953,2441,0.351071479936718
47104,2021-09-23,0,0,
47106,2021-09-23,5005,2242,0.447952047952048
47108,2021-09-23,2352,827,0.351615646258503
47110,2021-09-23,417,142,0.34052757793765
47111,2021-09-23,16971,8004,0.471628071415945
47112,2021-09-23,16593,7796,0.469836678117278
47114,2021-09-23,328,186,0.567073170731707
47115,2021-09-23,3025,1056,0.349090909090909
47116,2021-09-23,681,254,0.372980910425844
47117,2021-09-23,4531,1876,0.414036636504083
47118,2021-09-23,3474,1274,0.366724237190558
47119,2021-09-23,11700,7047,0.602307692307692
47120,2021-09-23,741,372,0.502024291497976
47122,2021-09-23,10943,5865,0.535959060586676
47123,2021-09-23,122,0,0
47124,2021-09-23,5146,2499,0.485619898950641
47125,2021-09-23,1554,648,0.416988416988417
47126,2021-09-23,4698,2066,0.439761600681141
47129,2021-09-23,19684,9159,0.465301767933347
47130,2021-09-23,46645,23923,0.512873834280202
47135,2021-09-23,938,472,0.50319829424307
47136,2021-09-23,4482,2326,0.518964747880411
47137,2021-09-23,1499,620,0.413609072715143
47138,2021-09-23,4378,1765,0.403152124257652
47140,2021-09-23,2559,1007,0.393513091051192
47141,2021-09-23,1542,623,0.40402075226978
47142,2021-09-23,1049,302,0.28789323164919
47143,2021-09-23,3063,1665,0.5435847208619
47145,2021-09-23,1913,802,0.419236800836383
47147,2021-09-23,1273,445,0.349567949725059
47150,2021-09-23,47912,24430,0.509893137418601
47160,2021-09-23,113,0,0
47161,2021-09-23,3305,1566,0.473827534039334
47162,2021-09-23,801,362,0.451935081148564
47163,2021-09-23,1210,677,0.559504132231405
47164,2021-09-23,4115,1498,0.364034021871203
47165,2021-09-23,6034,2323,0.384985084521047
47166,2021-09-23,1515,652,0.43036303630363
47167,2021-09-23,14879,6374,0.428389004637408
47170,2021-09-23,14919,6423,0.430524834104163
47172,2021-09-23,17813,10155,0.570089260652333
47175,2021-09-23,1033,346,0.334946757018393
47177,2021-09-23,1241,559,0.45044319097502
47201,2021-09-23,44831,24324,0.542570988824697
47203,2021-09-23,26807,15229,0.568097884880815
47220,2021-09-23,5671,2536,0.44718744489508
47223,2021-09-23,1024,471,0.4599609375
47224,2021-09-23,520,153,0.294230769230769
47226,2021-09-23,260,82,0.315384615384615
47227,2021-09-23,2299,526,0.228795128316659
47229,2021-09-23,3261,1247,0.382398037411837
47230,2021-09-23,1439,743,0.516330785267547
47231,2021-09-23,858,383,0.446386946386946
47232,2021-09-23,3327,1122,0.337240757439134
47234,2021-09-23,1457,580,0.398078242964997
47235,2021-09-23,1488,749,0.503360215053764
47240,2021-09-23,21836,9114,0.417384136288698
47243,2021-09-23,5907,2217,0.375317420010157
47244,2021-09-23,734,302,0.411444141689373
47246,2021-09-23,4600,1866,0.405652173913044
47247,2021-09-23,194,69,0.355670103092784
47250,2021-09-23,22202,10673,0.480722457436267
47260,2021-09-23,1705,631,0.370087976539589
47263,2021-09-23,255,67,0.262745098039216
47264,2021-09-23,1197,475,0.396825396825397
47265,2021-09-23,20344,7530,0.370133700353913
47270,2021-09-23,530,261,0.492452830188679
47272,2021-09-23,2185,751,0.34370709382151
47273,2021-09-23,2210,751,0.339819004524887
47274,2021-09-23,31352,14286,0.455664710385302
47280,2021-09-23,979,365,0.372829417773238
47281,2021-09-23,1237,649,0.524656426839127
47282,2021-09-23,293,158,0.539249146757679
47283,2021-09-23,3193,1293,0.404948324459756
47302,2021-09-23,26018,9817,0.377315704512261
47303,2021-09-23,25124,9529,0.379278777264767
47304,2021-09-23,32105,16841,0.524560037377356
47305,2021-09-23,3504,1343,0.383276255707763
47306,2021-09-23,5096,253,0.0496467817896389
47320,2021-09-23,3648,1789,0.490405701754386
47324,2021-09-23,149,35,0.23489932885906
47325,2021-09-23,663,234,0.352941176470588
47326,2021-09-23,2195,383,0.174487471526196
47327,2021-09-23,4512,1580,0.350177304964539
47330,2021-09-23,5196,2275,0.437836797536567
47331,2021-09-23,22391,7668,0.342459023714885
47334,2021-09-23,3189,1406,0.440890561304484
47335,2021-09-23,753,251,0.333333333333333
47336,2021-09-23,3243,1279,0.394387912426765
47337,2021-09-23,138,68,0.492753623188406
47338,2021-09-23,2789,1001,0.358910003585515
47339,2021-09-23,497,232,0.466800804828974
47340,2021-09-23,2998,1106,0.368912608405604
47341,2021-09-23,2382,759,0.318639798488665
47342,2021-09-23,2558,1100,0.430023455824863
47344,2021-09-23,124,0,0
47345,2021-09-23,1406,445,0.316500711237553
47346,2021-09-23,3911,1528,0.390692917412427
47348,2021-09-23,9159,3716,0.405721148597008
47351,2021-09-23,540,170,0.314814814814815
47352,2021-09-23,860,377,0.438372093023256
47353,2021-09-23,5508,2197,0.398874364560639
47354,2021-09-23,1075,423,0.393488372093023
47355,2021-09-23,2752,841,0.305595930232558
47356,2021-09-23,5286,2405,0.454975406734771
47357,2021-09-23,822,417,0.507299270072993
47358,2021-09-23,1060,332,0.313207547169811
47359,2021-09-23,3013,926,0.307334882177232
47360,2021-09-23,1259,613,0.486894360603654
47361,2021-09-23,215,114,0.530232558139535
47362,2021-09-23,29873,13739,0.459913634385566
47367,2021-09-23,57,0,0
47368,2021-09-23,2831,1141,0.403037795831862
47369,2021-09-23,1320,331,0.250757575757576
47371,2021-09-23,12200,4034,0.330655737704918
47373,2021-09-23,2404,722,0.300332778702163
47374,2021-09-23,45571,18869,0.414057185490773
47380,2021-09-23,1476,597,0.404471544715447
47381,2021-09-23,122,31,0.254098360655738
47382,2021-09-23,255,57,0.223529411764706
47383,2021-09-23,3133,1273,0.406319821257581
47384,2021-09-23,2044,780,0.38160469667319
47385,2021-09-23,1277,681,0.533281127642913
47386,2021-09-23,1206,508,0.4212271973466
47387,2021-09-23,730,264,0.361643835616438
47388,2021-09-23,335,152,0.453731343283582
47390,2021-09-23,4960,1578,0.318145161290323
47393,2021-09-23,1825,486,0.266301369863014
47394,2021-09-23,8334,3214,0.385649148068155
47396,2021-09-23,6903,3935,0.570042010719977
47401,2021-09-23,43279,27929,0.645324522285635
47403,2021-09-23,33505,18141,0.541441575884196
47404,2021-09-23,23832,12561,0.527064451158107
47405,2021-09-23,3697,113,0.0305653232350555
47406,2021-09-23,3945,1403,0.355640050697085
47408,2021-09-23,25804,12968,0.502557742985584
47420,2021-09-23,439,80,0.182232346241458
47421,2021-09-23,27417,12250,0.446803078382026
47424,2021-09-23,8965,3921,0.437367540435025
47427,2021-09-23,662,326,0.492447129909366
47429,2021-09-23,9269,4170,0.449886719171432
47431,2021-09-23,1584,527,0.33270202020202
47432,2021-09-23,4386,2052,0.467852257181943
47433,2021-09-23,4039,1511,0.374102500618965
47434,2021-09-23,0,0,
47436,2021-09-23,1379,632,0.458303118201595
47437,2021-09-23,155,22,0.141935483870968
47438,2021-09-23,4475,1571,0.351061452513966
47441,2021-09-23,9153,3931,0.429476674314432
47443,2021-09-23,1275,454,0.356078431372549
47446,2021-09-23,10393,3731,0.358991628981045
47448,2021-09-23,7261,4238,0.583666161685718
47449,2021-09-23,400,217,0.5425
47451,2021-09-23,1111,499,0.449144914491449
47452,2021-09-23,5360,1912,0.356716417910448
47453,2021-09-23,683,171,0.250366032210835
47454,2021-09-23,7046,3318,0.470905478285552
47455,2021-09-23,76,0,0
47456,2021-09-23,1352,456,0.337278106508876
47457,2021-09-23,192,14,0.0729166666666667
47458,2021-09-23,58,0,0
